内容,评分
做了个很像电影的梦。在大城市工作生活跟认识多年的姐妹合租结果因为一个很小的问题闹掰。因为还一同认识一个老板一样的人物那天正好在老板那里姐妹也来说她认识一个人准备结婚大佬说请吃饭庆祝借口有事离开结果在离开之后先是遇到抢劫后来还他喵是枪战了被救出来时正好是黄昏走 全文,0.999939993
●食堂夜宵都忘了吃本来打算10点半左右再去结果忙着校对版面等忙完一看时间都已经11点多了已经超过夜宵供应时间了感叹这时间怎么过得这么快●今天生物钟也有点乱一度以为是星期六到中午才想起来还是星期五。可能和昨天晚上再度失眠有关大家都在睡觉的时候睡不着白天又睡不醒另 全文,0.001009115
今天夜宵不知道吃什么。 ,0.671794072
单身日记3其实这个时候我已经订了去博洛尼亚的住宿和车票插画节要开始了。订票的时候我问了下佛罗伦萨男孩有没有兴趣一起说我反正订了住宿一个人住也是住两个人住也是住他自己买车票过来就好了。博洛尼亚在佛罗伦萨和米兰的中间。他说好。下午我去和小华侨吃饭我们约在duomo第 全文,0.002037446
磕盐博主最近考研初试开始成绩查询晚上跟同组的一位学长吃饭偶然聊到彼此考研的经历许多年前模糊的细节竟然开始变得逐渐清晰起来。想在这里写写二三事。我在2010年和2011年参加了两次研究生入学考试第二年很惊险地考入了亚南院。我本科所在的院校并不是传统意义上的学术名校三本虽 全文,0.999999999
今日午饭 ,0.790850056
午饭吃炸酱面、卤蛋和酸梅汤晚饭吃鸡蛋香肠培根虾仁炒饭。 ,0.146524093
夏夏最近饭量大了我让阿姨晚餐都要多做一个肉了。昨天爸爸不回家吃晚饭我和阿姨和夏夏吃。阿姨解冻了十个鸡翅我去厨房看到我说不够吃吧阿姨夏夏三个 我三个给你四个你还不够吃啊我说我一个人要吃八个。阿姨将信将疑解冻多五个最后我吃了八个夏夏吃了四个阿姨吃了三 全文,0.691813825
今天打包了一天货腰都废了五点半回到家就累到睡着了。老公喊我起来吃饭我说吃完你让我继续睡我就起来。他说你当然可以睡啦。我说那娃谁带。他说我带我带。我说好吧那我起来吃饭了。怒吃一大碗米饭三碗汤七个鸡翅两个牛肉丸若干四川腊肉。现在摸着肚子仿佛孕妇后躺的姿势躺在床上。 全文,0.004932734
现在每天就是十一点才醒开始赖床打游戏看视频刷段子综艺电影电视剧饿了吃饭馋了零食渴了饮料也只会和我喜欢的人玩即便是无聊我也不想接触无意义的社交。 ,0.9503179
今天食堂夜宵又吃汤年糕发现食堂厨师真的很喜欢做年糕。和以往去了还要等不同今天已经做好几碗放在窗台上了去了端过来就吃放了酱油和醋食材有蛤蜊、咸肉干、金针菇、虾等味道不好也不坏。 ,0.028954854
夏夏给大家表演个吃樱桃🍒跟以前的吃饭视频一个系列的 小短腿夏酱的微博视频 ,0.989992902
同问老师孩子头汗多胃口也不好不爱吃饭很瘦。我女儿就是身上没汗头上汗特别多谁问老师推脾胃怎么推,0.993725445
请过我吃饭的我是不会还钱的但是可以和你睡觉。 ,0.172191364
给你们说我有多荒谬。之前喜欢想睡一个小男生人家不喜欢我我坐火车跑过去找他请他和他朋友吃饭然后他请我喝了咖啡。我说来米兰找我请我吃饭他说好。然后我找他那个被拒来了米兰也没找我也没请我吃饭。晚上睡觉刷手机又看到他头像气不过跟他说把饭钱给我。他然后把 全文,1.66E-08
在单位食堂吃饭菜里有虾干随手发了条微博立马就有人向我推销自家产的虾干前几天吃了手剥核桃发了说说可能有人看到了今天又有人加我QQ要向我推销山核桃。我真服了这些人。 ,7.88E-10
吃晚饭前爸爸带夏夏下楼玩衣服也是他搭的。回来我问他玩得开心吗爸爸咱们女儿啊真是我真是什么爸爸真是毫无界限感人家一家三口在那里扔球她跑过去杵在中间两手一伸给我给我～小弟弟真的把球给她扔她又扔不了半米远。还有人家一群三四岁的女 全文,0.998958521
隔离第二天吃饭是大问题 廊坊·恒盛塞纳河谷 ,0.194486514
突然想起来我小时候在潮汕街上很多乞丐去买菜一路上能遇到三四五个很多就趴在地上的出去大排档吃饭要一直躲着过来乞讨的人。后来10年左右去深圳玩也是满大街都有各式乞讨人员有的是卖艺的求路路费的。但是自从来佛山真的没有印象路上有乞丐这个职业。是城市管理问题还是乞丐在这里 全文,0.665419358
我以前date有一个小男生喜欢打游戏不按时吃饭起床第一件事是先开电脑饿了就随便吃些吐司。我觉得这样不行不好他这样生活有问题我每天到时间给他做饭做好之后他连来饭桌吃饭也不坐在电脑面前吃完把碗一放我又去收了来洗。我一肚子怨气和他大吵一架。后来和朋友聊天我跟她 全文,8.07E-05
昨天微信群里说拼团的n95到了我出门去拿带了一个我室友给我的一次性医用口罩。地铁人少了一些但还是有人站着我看到的意大利人没有一个人戴口罩。拿完口罩我去我朋友家吃饭她们俩从疫情开始到现在一直没出门买了巨多零食在家。我坐公车过去下车往她家走的路上还能看到意大利人坐 全文,0.986843952
有被安慰到我娃九点半吃的早餐1130我问人家中午想吃啥我好准备。坐在地上崩溃大哭刚吃过饭啊怎么又要吃饭每天都是你们吃吧不用管我我饱着呢。三岁半的娃98cm30斤不到,0.007153616
喂女儿吃饭不是气死就是困死喂一勺等半天等到花儿也谢了没办法二胎了耐心全在这一个消耗完了。 ,0.040202574
吃饭的时候阿姨循例开始说今天买的菜多贵排骨五十几买了一条鱼给夏夏吃28。我跟老公说你说菜价这么涨下去那些一个月赚三四千养活一家人的可怎么办。生性乐观的阿姨有什么怎么办的有多少吃多少呗以前一顿一条鱼现在一条鱼分两顿吃呗。 阿姨紧接着汇报我今天买了一个新拖把了 全文,0.028344054
到成都了海关特别严格见到我爸的时候他已经在机场等了很久。在车上我问他爸我到家隔离之后你是不是每天把饭放我卧室门口就走。我爸说怎么会呢我跟你隔远一点吃饭就好了一家人总不能饭都不吃一起吃你又没发烧没事的。我说也行那你买个透明塑料板搁在我俩中间我们看得到对方但是 全文,0.070030165
八点半吃晚饭晚饭吃多25下午还有吃零食。吃多了动的少了。106→114是有原因的🙈 ,0.166520393
我真的觉得靠男人吃饭或者自己努力工作没有高下之分都是本事都要受气也都不轻松。但我为什么觉得女孩最好自己工作不要靠男人因为大部分女生的情商智商来说不具备从事靠男人吃饭这个职业的情商智商以及专业素养空有一张脸和青春换几个包几双鞋几顿饭然后就没了。不是谁都能当可可香 全文,0.977483095
没有遇到过饭渣娃可能不太理解。常见的就是建议就是让我别给她吃零食但是夏夏也不爱吃零食基本上很少吃零食除了外出我会带着哄一下。还有就是很多妈妈说饿一下就好了夏夏去年上了四个月日托班清晨六点喝一顿奶吧起床吃半个鸡蛋有时候早饭也不吃然后去上学中午基本不吃下午茶点 全文,0.758138743
所以他值得喜欢演技又好三观也正换句话说正是因为他有演技他不靠粉丝吃饭所以他不怕得罪粉丝不喜欢什么做法直接就表明态度。某些流量业务能力和获得成就并不匹配业务能力不足以获得现今的地位还不是靠狂热的粉丝捧出来的所以不敢得罪粉丝各种迁就纵容粉丝。,0.999999643
好消息我们签证过了等雅加达那边最后一个批示就剩下最后一波敲章了运气好的话周末能拿到下周就能回国。现在上海情况怎么样落地隔离14天吗吃饭咋办都是喊外卖吗这次是真的下周就能回国了下周回国一定 ,0.056764788
最近很忙忙着跟韩老师打磨十年铁杵计划忙着备考还有一日三餐和家务还有个不能上幼儿园的娃感觉充实又有点觉得好笑这么忙让我都不敢相信。也更让我觉得每天都很珍贵所以即使这么忙还是想抽出时间记录每天的小事珍惜当下。点滴小事 早饭时我举起杯子喝水时 全文,0.999999865
搜人五把最近24小时的都看了一遍几乎都是骂我的。确实我是一个网红博主靠微博吃饭流量赚钱不应该对粉丝口出恶言也不是真的可以想说什么就说什么。但很多人是喜欢我对一些事情的看法关注我的。又因为我对一些事情的看法取关我我也觉得这很正常。我说的想法与对方相同的时候他们会说 全文,0.84654343
明天要做的事情早起、去单位食堂吃午饭、去台州晚报编辑部取需要校对的书稿、去台州城市网领取抽中的口罩、去欧尚超市买零食和水果、洗衣服收进衣服、还中信银行信用卡账单和花呗、整理书、参加阅读马拉松活动、上班、下班后把放在办公室的一个苹果带回。 ,0.318419273
那天大家一起愉快地吃了一顿早饭但是都没有人提醒我假睫毛飞了一半 ,0.714090401
吃完晚饭出去散步 ,0.965568352
明确和老铁说早盘有量没大风险别慌铁粉们午饭后集合点圈赞多互动多留言多点赞微博最新的玩儿法就是只有这样你才能成我的铁粉。。。后期我会推出很多仅铁粉可见的深度干货抓紧变铁粉现在还来得及 点赞后留个言看看自己的留言左上角是否有铁粉字样 全文,0.981967607
我写这个纯粹是一个记录记录肺炎下自己的所见所闻并没有别的意思也可以理解。也是因为理解我不想让别人紧张所以选择没吃饭。大家看就看我相信大多数人在这种情况下都会做这种选择不用批判也不用安慰我或者劝我我没有情绪觉得挺有意思的。,0.998840944
饿了我午饭是12的南瓜宝宝还是叫贝贝南瓜啥的。,0.802723765
当代辣妈等级表我爱旅行爱自由爱生活爱你们 你们最好自己吃饭自己睡觉自己收拾玩具别惦记我的吃的把该干的活干干好乱发脾气可不好你哭你的我只当听不见 ,0.998704697
说实话我真的有点懂外国人不戴口罩和歧视戴口罩。这个行为当然是不对的。但我在法兰克福机场周围的外国人全部都不带口罩正正常常地样子包括服务台、换登机牌的值机人员和打扫卫生的清洁人员。大家聊天逛免税店吃饭喝酒真的觉得这个世界一切如常人会放松。我一个人带着口罩觉得 全文,0.906711908
刚被小滑头摆了一道我在吃饭呢她拉着我去玩我说妈妈肚子饿饿要吃饭你不能不让我吃饭吧夏夏听了犹豫了一下被我道德绑架成功。然后摸着自己肚子说肚子痛痛。我一听居然会说自己肚子痛痛了是真的假的呀也不敢怠慢赶紧抱起来摸摸肚子但是看她又不像真的痛。我说是不是 全文,0.383061851
饿了。嘤嘤嘤了一下发现不如不饿的时候好听你们吃啥夜宵了 ,0.09618312
经历了近两个月的变形记作息时间变得格外规律每天900起床打卡、930吃早餐、1000画图、1600出去锻炼、1900吃个晚饭逛逛超市。最近出汗量巨大早睡早起身体棒棒～ ,0.999720232
今天晚上6点整 我在家 等着与大家 直播连线哦吃完晚饭来见面吧电台 和我电联666～～   ,0.118653665
突发福建泉州宾馆倒塌有人员被埋今晚7点多福建泉州鲤城区南环路的一家宾馆倒塌现场有人员被埋。据目击者称事发时自己正在家中吃饭突然听到一声巨响还以为是爆炸跑到阳台看发现对面的整幢倒塌了。目前救援人员已赶到现场搜救。 ,0.997928805
双休日第二天。雨停放晴气温回升。早起去献血。午饭在血站食堂吃。中午回来洗衣服。全天未去单位。 ,0.003948123
